text,label
A war of words flared yesterday when Cuban authorities displayed a giant swastika and pictures of abused Iraqi prisoners in front of the US mission in Havana.,0
At the start of each turn  the product shall notify each player of his or her status.,0
"Microwave frequencies vital for Earth monitoring are being lost to commercial uses, weather forecasters say.",0
"Chittagong, Dec. 18. Rahul Dravid fell for 160 while Sachin Tendulkar exited after making 36 runs on the second day of the second and final test between India and Bangladesh here today.",0
Yesterday Illinois Gov. Rod Blagojevich proposed a state law that would ban the selling and rental of violent and or sexually explicit video games to Children under the age of 18.,0
"By S. SRINIVASAN    BANGALORE, India (AP) -- India is rethinking its plan to send a man to the moon by 2015, as the mission would cost a lot of money and yield very little in return, the national space agency said Thursday...",0
GENEVA - The United Nations said on Thursday a secret listening device had been found in a posh meeting room of its European headquarters in Geneva.,0
"Networking consortium submits proposal for faster Wi-Fi, as battle lines are drawn between rival groups.",0
"JERUSALEM -- Prime Minister Ariel Sharon, insisting that Israel has no wish to rule over the Palestinians, declared yesterday that 2005 would be  quot;the year of a great historic opportunity quot; in the Middle East.",0
The recent wave of mergers spread into the e-commerce space today when auction giant eBay said it would acquire Rent.com for US\$415 million in cash and stock.,0
"Pfizer (PFE) said Friday that it has received new information about the cardiovascular safety of its popular arthritis drug Celebrex, based on an analysis of a long-term cancer trial, but it has no plans to withdraw the drug.",0
"AP - NASA on Friday retired the B-52B jet that served as the ""mothership"" for a half-century of flight research projects ranging from the X-15 rocket planes of the 1960s to the X-43A hypersonic jet that flew at nearly 10 times the speed of sound last month.",0
"SEOUL, South Korea North Korea says America has increased the number of spy flights over its territory this year. The North says there have had been at least 21-hundred such flights through November.",0
"Does Your Copy Look ""Fake"" To the Search Engines?\\From the early days of search engine optimization, keywords and content have always been vital to achieving your goals. Starting back in the days when we used to shove every slightly relevant keyword into our Meta tags, it has been obvious that ...",0
"AP - Siebel Systems Inc., the largest maker of customer-relations management software, Friday said it agreed to acquire Edocs Inc., a closely held provider of electronic-billing software, for  #36;115 million.",0
" MOSCOW (Reuters) - Russia said on Friday it would go ahead  and sell Yuganskneftegaz, the main oil production unit of  YUKOS, despite a U.S. bankruptcy court order which seeks to  halt Sunday's auction for at least 10 days.",0
" NEW YORK (Reuters) - Dwyane Wade poured in 26 points and  dished out nine assists as the Miami Heat scorched the  expansion Charlotte Bobcats 113-90 in NBA action on Saturday,  to extend their franchise record win streak to 14 games.",0
"AP - Ray Whitney scored for the second straight game and added an assist, helping the World Stars rebound from a lopsided loss and beat Swedish champion HV71 5-1 on Friday.",0
"Unlike the original game, Halo 2 doesn #39;t end with a bang so much as a whimper. When you get to the end of the game, as I did tonight (congrats if you beat me, but I have a life, sort of), you discover that ",0
"Security experts said that while the new Service Pack 2 for Windows XP will bolster the operating system's security, hackers will still find a way to exploit any flaws.",0
"The Sony Ericsson Z500a is packed with features such as 3D gaming, music ringtones, integrated VGA digital camera with zoom with video capabilities for short taking short clips.",0
"Science judged that the runner-up to the discovery of water on Mars was the finding of another species of dwarf human which lived on the remote Indonesian island of Flores as little as 13,000 years ago.",0
The EU and US reach a compromise after marathon talks over post-Kyoto steps to combat climate change.,0
"Los Angeles Clippers center Chris Kaman, right, drives against Minnesota Timberwolves forward Mark Madsen in the second quarter, Friday, Dec. 17, 2004, in Minneapolis.",0
"T. rex was one of the largest meat-eaters ever to walk the land when it died out some 65 million years ago. At an elephant-like 6 tons, it stretched about 40 feet to 45 feet long and measured about 13 feet tall at the hip. The adult skull alone was 5 feet long, with teeth up to a foot long.",0
"NetSuite has unveiled the availability of multicurrency credit card processing for its e-commerce customers. The new feature was made possible by integration, announced this week, between NetSuite and WorldPay, which is part of The Royal Bank of Scotland Group. NetSuite's e-commerce capability enables companies to transact business on the Web while automatically linking into internal customer relationship management, financial, and warehouse systems. With the new multicurrency credit card processing feature, NetSuite e-commerce customers can now accept credit card payments in 120 currencies and receive settlement in 14 currencies. More information about NetSuite e-commerce is available at www.netsuite.com/netcommerce1.\\",0
"American Express said Friday it expects to record a fourth-quarter pre-tax restructuring charge of up to \$120 million and cut 2,000 jobs.",0
"Like bugs streaking colorfully down the side window of a moving car, Earthgrazing Perseid meteors could put on a pleasing show after sunset on August 11th.",0
"by Henry Bortman     Jonathan Lunine, professor of planetary science and physics at the University of Arizona's Lunar and Planetary Laboratory in Tucson, Arizona, has long been fascinated by Saturn's largest moon, Titan. In this first part of the interview, Lunine explains what scientists hope to learn from Huygens...",0
"SPACE.com - For those who want to explore Mars but cant wait for a spacecraft to take them there, NASA scientists have reformulated a website that lets the general public search data and images from previous missions.",0
"By EMMA ROSS     LONDON (AP) -- Britain granted its first license for human cloning Wednesday, more than three years after becoming the first nation to authorize the technique to produce stem cells for medical research.    A team of researchers at Newcastle University hope eventually to create insulin-producing cells that could be transplanted into diabetic patients...",0
The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.,0
Pfizer said today that it had found an increased risk of heart troubles in some people taking higher dosages of Celebrex.,0
"AP - After dismantling the team in the summer and aggravating Jason Kidd, the New Jersey Nets began the job of rebuilding as well as repairing their relationship with their best player.",0
Pity that Fannie's management decided to test the limits of an implied Federal guarantee.,0
CHITTAGONG: India received early blows from cricketing minnows Bangladesh on the second day of the second cricket Test here on Saturday.,0
The mother of Brazilian football prodigy Robinho has been released following her kidnapping on November 6. Marina De Souzas release will now enable Robinho to play for Santos in a title-decider this weekend in the Brazilian championship.,0
The system shall search for available recycled parts for the supplied vehicle parts and suppliers.,0
The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.,0
The drug maker Eli Lilly  amp; Co. said Friday it is warning doctors to stop using its attention deficit disorder drug Strattera in patients with jaundice or laboratory evidence of liver injury.,0
&lt;strong&gt;Letters&lt;/strong&gt; Readers drive stake through parents' group,0
" TAIPEI (Reuters) - Taiwan condemned China's proposed  anti-secession law on Saturday, calling it a move to establish  a legal basis to attack the island.",0
 NEW YORK (Reuters) - The dollar tumbled broadly on Friday  after data showing a record U.S. trade deficit in June cast  fresh doubts on the economy's recovery and its ability to draw  foreign capital to fund the growing gap.,0
"By ELAINE KURTENBACH    SHANGHAI, China (AP) -- Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday.    The launch, expected sometime this month, will initially send a manned craft, the Shenzhou 5, into an oval orbit that at its closest will be 125 miles from Earth, the Liberation Daily reported, citing ""relevant channels.""    After circling the earth several times, the ship will enter an orbit at about 220 miles from earth, the report said...",0
The product shall maintain a list of players.,0
which spreads through e-mail that appears to contain a holiday greeting -- infected as many as 10 percent of all e-mail traffic at one point this week.,0
Some Net phone users who are also broadband subscribers aren't receiving incoming calls. AT #38;T plans to release patch.,0
"Eli Manning, the No. 1 pick of the New York Giants (and vice versa), is struggling in his role as the starter. Ben Roethlisberger, the 11th overall pick of the Pittsburgh Steelers, has won a rookie-record 11 straight starts.",0
The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.,0
&lt;strong&gt;Opinion&lt;/strong&gt; SAP hardly to blame,0
"Bruce Wasserstein, head of Lazard LLC, filed today to sell \$850 million of shares of the largest closely held investment banking partnership, moving toward a resolution of a feud between two powers of the financial world.",0
"BERLIN - German business sentiment improved unexpectedly in December after slumping sharply in November over concerns about high oil prices and worries that the strengthening euro could damage exports, a closely watched survey showed Friday.",0
"Some say Win XP SP2 enhancements cause conflicts, don't protect as claimed.",0
"AP - Palestinian leader Mahmoud Abbas, the leading contender to succeed Yasser Arafat, said Friday that Israeli Prime Minister Ariel Sharon's hope of annexing West Bank settlements and keeping all of Jerusalem in a final peace deal is a disaster that could torpedo efforts to restart peace talks.",0
"Global warming is threatening travel destinations worldwide. What's more, travelers themselves are contributing to it. Find out what you can do about it.",0
Alex Ferguson is willing to write Ruud van Nistelrooy out of Manchester Uniteds Premiership title push for the next two months to ensure he is ready for their assault on Europe.,0
"Microsoft has purchased Giant Company Software, a small anti-spyware software company it hopes will shore up its security defenses.",0
"Microsoft has beefed up its security portfolio by purchasing anti-spyware specialist Giant Company Software. A test version of a spyware protection, detection and removal tool based on Giant #39;s ",0
The Chicago White Sox claimed right-hander Bobby Jenks off waivers from Anaheim on Friday and designated righty Eduardo Villacis for assignment.,0
"The next century definitely will not be for the birds as the changing world takes a toll on many species. By 2100, about 10 percent of all bird species probably will be extinct, killed off by habitat loss, hunting ",0
"NTT DoCoMo has successfully completed a high-speed packet transmission with 1GB/s data rate in the downlink using the 4G mobile communication radio access equipment, the company reports.",0
The ratings shall be from a scale of 1-10,0
" quot;Astronomical quot; quantities of arms and ammunition have poured into Sudan #39;s Darfur region in the last two weeks and the government is poised for a major military offensive, African Union ceasefire monitors said yesterday.",0
The product shall update existing conference rooms.,0
"MIAMI The Miami Dolphins are putting their courtship of LSU coach Nick Saban on hold. A team source tells The Associated Press that they want to comply with the NFL #39;s hiring policy by interviewing a minority candidate,.",0
The available recycled parts information and their suppliers shall be returned to the user.,0
"Lawmakers approved amending Ivory Coast #39;s constitution Friday to widen the pool of potential presidential candidates, implementing a crucial reform from a French ",0
American Express has said that it expects to record a pre-tax charge in the fourth quarter of 2004 of approximately \$100 million to \$120 million in connection with various restructuring activities that it is undertaking within certain business units and ,0
"MOSCOW, Dec. 17 -- Russia pledged Friday to  ignore a U.S. court ban on the looming auction of oil giant Yukos' key production unit, while a consortium of Western banks reportedly put on hold billions of dollars in credit for the state-run Russian gas company that was expected to buy the unit.",0
Europe and the United States reached an 11th-hour compromise late last night at the UN climate change conference in Buenos Aires. The two sides were locked in disagreement on future efforts to reduce harmful ,0
"AP - Swedish geologists may have found a way to predict earthquakes weeks before they happen by monitoring the amount of metals like zinc and copper in subsoil water near earthquake sites, scientists said Wednesday.",0
"GAZA CITY - The Palestinian death toll during an Israeli army incursion in Khan Yunis refugee camp in the southern Gaza Strip has risen to nine, Palestinian medical sources said.",0
"European Union leaders said Turkey could join its ranks as soon as 10 years from now, but warned that it must overcome opposition to a Muslim country's entering the European fold.",0
"The signings of Adrian Beltre and Richie Sexson will have a domino effect on the rest of the Mariners #39; plans, not to mention the rest of the Mariners.",0
"Allan Houston was stuck in a corner, surrounded by the opposition and working against the clock. And yet, at the game #39;s most frantic moment, there was something reassuring about ",0
"Scientists now have their first direct evidence of changing weather patterns on Titan, Saturn's largest moon.",0
"Computer games can promote problem-solving and team-building in children, say games industry experts.",0
KnowledgeWharton goes inside the IT conundrum to examine why capital spending--and corporate confidence--remains low.,0
The product shall store new conference rooms.,0
"Hoeppner has been the coach at Miami (Ohio) since 1999 and was an assistant at the school for 13 years before that.  quot;We talked to some terrific coaches throughout our search, but ",0
CAPE CANAVERAL -- An Atlas 5 rocket blasted off from Cape Canaveral just after dawn Friday carrying a broadcast communications satellite designed to provide subscribers with direct-to-home video and broadband services.,0
Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon.,0
"Mozilla took out an ostensibly dual-purpose ad in the New York Times yesterday. One reason was to thank everyone who contributed to the open source browser project and, as such, the ad included some 10,000 names, in small print of course.",0
"MetLife Inc., one of the nation #39;s largest insurers, said Friday that one of its subsidiaries has received a notice that the Securities and Exchange Commission is considering civil charges against the unit.",0
"While a rapidly changing climate may alter the composition of northern Wisconsin's forests, disturbances such as logging also will play a critical role in how these sylvan ecosystems change over time. (University of Wisconsin-Madison press release)",0
" VIENNA (Reuters) - Hans Knauss, one of the best known and  most experienced Austrian skiers, has tested positive for the  anabolic steroid nandrolone.",0
"The Tokyo facility will open in February, 2005, representing an initial \$12 million investment over the next five years to study Internet Protocol-based networking technologies, including routers and Cisco IOS and IOS XR software, says the company.",0
"The turf battle for desktop search is heating up, with Microsoft, Google, Yahoo and now Ask Jeeves all fielding entries. Their strategies vary, but all hope to win the dominant position on personal computer users #39; desktops.",0
If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,0
The product shall be able to store new room equipment.,0
The vehicle location shall include street address  city  state  and zipcode,0
Circuit City this week bucked the trend of retailers opting for Windows-based point-of-sale systems by announcing plans to migrate to Linux-based IBM cash registers at its 600 stores.,0
"Los Angeles, CA (Sports Network) - Karl Dorrell, head football coach at UCLA, agreed to a two-year contract extension Friday that will keep him at the school through the 2010 season.",0
"Connexion broadband service also will be used to deliver four channels, company says.",0
"Forbes.com is reporting details on the rumored Motorola/Apple music phone, as told to them by Apple VP of Applications Eddy Cue. Referring to the new device, Cue was quoted as saying:  quot;What we #39;ve talked about ",0
"Rupert Murdoch, the billionaire CEO of News Corp. (NWS)(NWSA), has reportedly offered to buy a three-story penthouse for \$44 million, which would be the highest price ever paid for a Manhattan apartment if the deal goes through.",0
Getting the technology in place for Athens 2004 is an Olympic task in itself.,0
"KABUL (BBC) -- Afghan troops have stormed the main jail in the capital, Kabul, after an escape bid by inmates escalated into a day-long siege that left several dead.",0
It no longer matters that Montana #39;s drive to the NCAA Division I-AA football championship game has featured six straight homefield victories - all ,0
"BATON ROUGE - The Miami Dolphins may be saying their pursuit of LSU coach Nick Saban is on hold for the time being, but LSU #39;s search party is not sitting on its hands waiting for the signal to look for a new coach.",0
Underpromising in order to overdeliver can't make up for sluggish operating results.,0
"AP - A lunar orbiter that Japan had planned to launch this year could face further delays, possibly until next year or later, because of a funding shortfall and problems developing the probe's information-gathering capabilities, Japan's space agency said Wednesday.",0
"Former Olympic boxer Brian Viloria of Wiapahu, Hawaii, knocked out Angel Priolo of Colombia in the seventh round of a scheduled 12-round flyweight bout Thursday night at the Grand Olympic Auditorium.",0
"Google AdWords Content Changes Yield Results\\Search Engine Lowdown's Andy Beal had a chance to speak with Google's Mike Mayzel regarding the changes Google made to their AdWords (or AdSense) contextual ad network over the past year. Here are some findings from the conversation.\\Andy on AdWords:\\In partnership with Atlas, Google looked ...",0
Once a game has been initiated  the product shall make the players assigned to the game unavailable for selection from the list of players.,0
"Cisco Systems will open a research  amp; development (R amp;D) center in Tokyo that will focus on IP-based technologies including IPv6, multicast and wireless for both its mainstream routers and its IOS and IOS XR software.",0
"AP - President Bush is creating a White House committee to oversee the nation's ocean policies, with plans to improve research, manage fisheries better and regulate pollution caused by boats.",0
Brazilian peacekeepers forced their way into a compound seized by former soldiers who ousted President Jean-Bertrand Aristide and said they had reached an agreement for the rebels to leave the premises unarmed.,0
Australia led Pakistan by 312 runs with nine second-innings wickets in hand when lunch was taken on the third day of the first test at the WACA in Perth on Saturday.,0
"Advice on how to get a good night's slumber and avoid future heart trouble    HealthDayNews -- Lack of sleep can cause more than drowsiness; it can contribute to a number of health problems.    Short-term effects of lack of sleep include increases in blood pressure and levels of stress hormones, according to an article in the August issue of the Harvard Heart Letter...",0
"Doc Rivers does not ordinarily spend the fourth quarter sitting on the bench. The Celtics coach prefers to pace the sideline shouting instructions, offering encouragement, and challenging referees. But last night's game against Utah offered Rivers a considerable amount of down time, particularly in the second half. He spent much of the fourth in his seat, learning back and shaking ...",0
A decision on suspending the EU's sanctions against Microsoft is expected next week.,0
"NASA -- An unpiloted Russian cargo ship linked up the International Space Station this morning to deliver almost three tons of food, fuel, oxygen, water and supplies to the residents onboard.     The ISS Progress 15 craft automatically docked to the aft port of the Zvezda Service Module at 12:01 a.m...",0
"A scathing judgment from the UK #39;s highest court condemning the UK government #39;s indefinite detention of foreign terror suspects as a threat to the life of the nation, left anti-terrorist laws in the UK in tatters on Thursday.",0
"The cost of buying both new and second hand cars fell sharply over the past five years, a new survey has found.",0
An international banking consortium has decided to suspend approval for the 10 billion (6.9bn) loan to Gazprom that would have financed the state-controlled company #39;s acquisition of Yukos #39;s most important oil production plant.,0
"SPACE.com - A leading space scientist has called to question the validity of human spaceflight, suggesting that sending astronauts outward from Earth is outdated, too costly, and the science returned is trivial.",0
"New York (Dow Jones) -- American Express Co. said Friday it will cut 2,000 jobs, or 2.5 percent of its work force, in a restructuring designed to save more than \$75 million a year before taxes.",0
"WASHINGTON -- Despite soaring oil prices and a slumping dollar, the United States enjoyed a banner year in terms of economic growth in 2004, but the new year is likely to see a significant slowdown, private economists say.",0
India master batsman Sachin Tendulkar needs 64 runs on Saturday to become the world #39;s leading Test century maker. Tendulkar was unbeaten on 36 as India reached 334 for two on the first day of the Second Test against Bangladesh in Chittagong.,0
The vendor will verify the invalid lead.,0
"A Marlborough-based technology company is suing five former employees, including three senior managers, for allegedly conspiring against their employer while working on opening a competing business.",0
"DAVID COULTHARD will contest the 2005 Formula One season after signing a one-year deal with Red Bull Racing. However, the 33-year-old Scot will have to work for his salary after agreeing a performance-related pay package.",0
"BERLIN Business confidence in Germany unexpectedly rose in December to its highest level in eight months, figures released on Friday showed.",0
A clinical trial of the blockbuster arthritis drug Celebrex was shut down Friday after researchers found an increase in the risk of serious heart disease and strokes in those taking the drug.,0
"Bobby Mattick, who managed the Toronto Blue Jays in 1980 and '81 and helped produce two World Series championships, dies at 89.",0
"A storm lashed Friday in western andnorthern France and the region of Paris, killing four people and injuring several others as well as cutting power to 385,000 homes.",0
"Reuters - Investors in pharmaceuticals were dealt\a triple whammy on Friday as Pfizer Inc, AstraZeneca Plc and\Eli Lilly and Co all shocked the market with bad news about key\products.",0
"Happy New Year, all you investors with an eye for numerology. According to a popular financial folk tale, there's no need to worry much about Federal Reserve policy or corporate earnings growth in 2005. The stock market, and stock mutual funds, will do just fine because they always prosper in years that end with a five.",0
Doom 3 goes on sale in the UK at a time of renewed concerns over violence in video games.,0
Fool contributor Tim Beyers screens the market for underpriced stocks that give like Santa.,0
"Two men, four women and a child scaled a wall and barbed wire to get into the Japanese school at dawn on Friday. Asylum-seekers have been invading foreign missions in China since 2002.",0
AP - The St. Louis Cardinals agreed to terms on a two-year contract with left-handed reliever Ray King on Friday.,0
United Airlines parent UAL Corp. and leaders of its pilots union have agreed on a deal under which the pilots will not oppose termination of their pension plan but will receive a \$550 million note convertible ,0
" LONDON (Reuters) - Investors in pharmaceuticals were dealt  a triple whammy on Friday as Pfizer Inc, AstraZeneca Plc and  Eli Lilly and Co all shocked the market with bad news about key  products.",0
"The leader of the Bosnian Serb government, Dragan Mikerevic, resigned Friday to protest what he described as unconstitutional interference in his government #39;s affairs by the country #39;s Western administrator.",0
"By LAURAN NEERGAARD    WASHINGTON (AP) -- Rats can become drug addicts. That's important to know, scientists say, and has taken a long time to prove...",0
"Even though Google's two founders gave an interview to Playboy magazine in the midst of its IPO filing, the SEC allowed the company's offering to go ahead. The boys filed the interview with the SEC and corrected mistakes in it.",0
" LONDON/NEW YORK (Reuters) - InterContinental Hotels Group  Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IHG.L target=/stocks/quickinfo/fullquote""&gt;IHG.L&lt;/A&gt; said on Friday it was selling 13 hotels to  Hospitality Properties Trust &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HPT.N target=/stocks/quickinfo/fullquote""&gt;HPT.N&lt;/A&gt; for \$450 million, as part  of its strategy to sell hotels it owns and focus on franchising  and managing instead.",0
Reuters - Soaring crude prices plus worries\about the economy and the outlook for earnings are expected to\hang over the stock market next week during the depth of the\summer doldrums.,0
Arsenal manager Arsene Wenger believes his axed goalkeeper Jens Lehmann could still be the man for Germany at the 2006 World Cup and has ruled out any moves in the transfer market.,0
System shall allow users to update their billing and contact information via the ?My Account? section of the website.,0
"BAGHDAD -- Al Qaeda's arm in Iraq released a video yesterday showing its militants lining up five captured Iraqi security officers and executing them in the street, the latest move in a campaign to intimidate Iraqis and target those who collaborate with US-led forces.",0
"CHICAGO: Telecommunications equipment maker Cisco Systems Inc. on Thursday said it will open a research facility in Tokyo, a move designed to strengthen its position in the growing Japanese market for high-speed Internet services.",0
"(National-NBC) Dec. 17, 2004 - The Christmas Grinch on the Internet this season is a new computer virus called  quot;Zafi. quot;. Zafi pretends to be an e-mail with holiday greetings, according to the antivirus firm Symantec.",0
Also: Nasa's Mars rovers--'biggest breakthrough' in science in 2004. News.com Extra,0
Students design mobile data-access system for health-care workers.,0
Reuters - Tennessee Titans\quarterback Steve McNair will not play again this season\because of a bruised sternum that has bothered him throughout\the year. He is expected to undergo surgery.,0
A Territorian yesterday told how he watched in horror as two sharks savaged a man to death at a popular beach. Chris Niemoeller had been swimming near the same spot minutes earlier.,0
"AP - Greek sprinters Kostas Kenteris and Katerina Thanou submitted written explanations to the sport's governing body, detailing the reasons why they missed drug tests on the eve of the Athens Olympics.",0
"I was taking Vioxx for my arthritis, and then it was pulled from the market. So I switched to Celebrex. Now, I understand that Celebrex also may cause heart problems?",0
"The NCAA Division I men's basketball committee is changing the way it calculates the Ratings Percentage Index, giving more weight to playing and winning games on the road.",0
"Jack M. Wilson became president of the University of Massachusetts system in March, overseeing five campuses and 60,000 students. Among his goals: making UMass a driver of the state economy. He spoke with Globe staff reporter Robert Gavin about the school's role in economic development.",0
"AP - His hand on a toggle switch and his eyes on a computer screen, Oregon State University graduate student Anthony Kirincich uses an array of scientific instruments to probe the vibrant waters of the Pacific. He is searching for the absence of life.",0
The product shall prevent a player from viewing the offensive or defensive grids of the other player.,0
"Having been plagued with e-bugs, Bill and the Boyz say theyll use intellectual property and technology assets from the acquisition to provide Microsoft Windows customers with new tools to help protect them from the threat of spyware, and other ",0
A set of GameBoy micro-games is named as the most innovative game of the year at a festival in Scotland.,0
The website will allow customers to search for movies by title  actor  or director.,0
"Massachusetts bargain hunters showed up in droves and shopped hard on yesterday's sales tax holiday, buying everything from treadmills and snow blowers to candles and chandeliers, and crediting the 5-percent tax break with bringing them into the stores.",0
An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies.,0
"HERZLIYA, Israel An adviser to Israeli Prime Minister Ariel Sharon says a final vote on his planned pullout from Gaza and four West Bank communities could take place months sooner.",0
The holiday leaves us a short trading week as a present. Let's unwrap it to see what's in store for us.,0
AP - Tennessee quarterback Steve McNair will miss the final three games of the season and undergo surgery to strengthen the bruised sternum that has plagued him most of the year.,0
"Recording companies filed copyright infringement lawsuits against 754 computer users Thursday, the latest round of legal action in the industry's effort to squelch unauthorized swapping of music online.",0
The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.,0
"BEIJING (CP) - Canadians Jeff Buttle and Emanuel Sandhu had a good start Friday at the Grand Prix figure skating finals, placing second and third behind Russian Evgeni Plushenko in the men #39;s short program.",0
"Reuters - Despite the euphoria of one of the\busiest weeks in U.S. mergers and acquisitions in almost five\years, Wall Street investment bankers cannot live by mega-deals\alone.",0
"AP - Iraqi judges on Saturday started interrogating Saddam Hussein's former defense minister and the notorious general known as Chemical Ali, who is accused of gassing thousands of Kurds in the 1980s, the lead judge said.",0
Reuters - DaimlerChrysler AG  (DCXGn.DE)\has been hit with a multimillion-dollar lawsuit filed by a\paraplegic who says the automaker's heated car seats caused him\a severe burn injury.,0
"Sports India, Cricket: Chittagong, Dec 17 : Consistent Rahul Dravid Friday became the first batsman to smash a Test century in all 10 Test playing nations when he scored his 18th ton in the second Test against Bangladesh here.",0
" BANJA LUKA, Bosnia (Reuters) -  Bosnian Serb Prime Minister  Dragan Mikerevic stepped down on Friday after top peace  overseer Paddy Ashdown fired nine officials to punish Bosnia's  Serb Republic for failing to arrest war crimes suspects.",0
"Two-thirds of Food and Drug Administration scientists surveyed two years ago lacked confidence that the FDA adequately monitors the safety of prescription drugs, a report released Thursday shows.",0
Former Gateway executive to lead consumer marketing efforts at Hewlett-Packard.,0
"\\""RIYADH, Saudi Arabia (CNN) -- One of Saudi Arabia's most wanted militants has\turned himself into the authorities, the first senior suspect to surrender under\a one-month government amnesty announced last week.""\\""Othman Al-Omari, number 19 on Saudi Arabia's most wanted list of 26, accepted\King Fahd's offer of amnesty, which was made last week, according to Saudi\sources Monday.""\\""Al-Omari, who turned himself in on Sunday night, was a business partner of\Shaban Al Shihri -- the first al Qaeda member to accept the offer when he turned\himself in Friday.""\\When I first saw this I was really upset.  I thought that it would certainly\lead to more violence if they just let terrorists off the ...\\",0
McKinsey says a post-boom tech industry can profit mightily by taking stock in the operations of many slower-growth industries.,0
Tennessee quarterback Steve McNair will miss the final three games of the season and undergo surgery to strengthen the bruised sternum that has plagued him most of the year.,0
"The Massachusetts economic recovery remained stagnant last month as the unemployment rate dipped slightly, but employers sliced payrolls for the third time in four months, the state reported yesterday.",0
"The United Nations has ended an internal inquiry into the discovery of a secret listening device at the world body #39;s European headquarters without finding out who planted the bug or when, officials said Friday.",0
Japan and the United States signed an agreement Friday on the details of their joint development of a ballistic missile defense system.,0
Chelsea said today they will not fear Barcelona after drawing the Spanish league leaders in the last 16 of the Champions League. Jose Mourinho got his wish of landing ,0
"South Korean President Roh Moo-hyun and Japanese Prime Minister Junichiro Koizumi will have a summit meeting in Kagoshima, Japan, on Friday to discuss issues of mutual interest, Chong Wa Dae said Wednesday.",0
"A rule prohibiting mobile-phone spam adopted by the U.S. Federal Communications Commission (FCC) earlier this month doesn't prohibit phone-to-phone text messaging, but FCC officials believe the new rule, combined with a 13-year-old law, should protect U.S. mobile phone customers against unsolicited commercial e-mail.",0
AP - Tennessee running back Chris Brown will not play Sunday against the Oakland Raiders because of a turf toe injury.,0
"Reuters - As Shakespeare said, a rose by any other\name would smell as sweet. Right?",0
"AP - The Cassini spacecraft's mission to Saturn has revealed a new radiation belt around the ringed planet and found that lightning in its atmosphere is occurring in different patterns than it did when NASA's Voyagers flew by in the early 1980s, scientists said.",0
"The union representing US Airways baggage handlers hopes to find cost cuts without losing 4,000 jobs to outsourcing, the Pittsburgh Post-Gazette reported.",0
"AP - A team taking a low-budget stab at the  #36;10 million Ansari X Prize for private manned spaceflight suffered a setback Sunday, when their rocket malfunctioned and exploded after shooting less than 1,000 feet in the air.",0
"Concerns that Celebrex may increase the risk of heart attack could keep what is still a relatively safe medication away from patients who suffer from arthritis and other painful ailments, some doctors say.",0
"AP - Pressured by a ranking senator from Nevada and the Environmental Protection Agency, Gov. Kenny Guinn says he might reconsider his opposition to a federal Superfund cleanup declaration for a huge abandoned mine contaminated with toxic waste and uranium.",0
"Shawn Green would consider leaving Los Angeles for Arizona, which means a proposed three-team trade sending Randy Johnson to the New York Yankees is very much alive.",0
Hospitality Properties Trust is purchasing 13 hotels for 450 million dollars from InterContinental Hotels Group. Newton-based Hospitality has also signed 25-year ,0
" VAL GARDENA, Italy (Reuters) - Max Rauffer became the first  German man in nearly 13 years to win an Alpine ski World Cup  race when he beat the favorites in a wind-affected downhill on  Saturday.",0
AP - Shareef Abdur-Rahim had 26 points and nine rebounds to lead the Portland Trail Blazers to a 97-88 come-from-behind victory Saturday night over Golden State that snapped the Warriors' four-game winning streak.,0
Wireless computer networks could soon be running 10 times faster than they do now.,0
"Lawmakers in divided Ivory Coast have approved a key reform measure, easing eligibility requirements for the presidency as part of efforts to move the stalled peace process forward.",0
A 3D hologram technique could transform how experts spot forged signatures and other handwritten documents.,0
The system shall provide charts for the Activity or Event actual versus assumed time.,0
AP - The Senate's top two Republicans voiced support for Donald Rumsfeld on Friday as allies of the defense secretary sought to outflank increasingly vocal GOP critics in and out of Congress.,0
" CHICAGO (Reuters) - United Airlines &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UALAQ.OB target=/stocks/quickinfo/fullquote""&gt;UALAQ.OB&lt;/A&gt; has begun  reaching out to potential lenders for financing to leave  bankruptcy, the company said on Friday.",0
